internalId,dorsal,category,heatName,heatTime,heatDay,name1,email1,contact1,name2,email2,contact2,name3,email3,contact3,name4,email4,contact4
P1273001,0340-1,Hybrid Doubles Men,pertinent rust,03:40,2025-03-17,Lola Haag,jose.filipe.chavarria+lola.haag@gmail.com.com,892.300.7986 x78642,Rico Lind,jose.filipe.chavarria+rico.lind@gmail.com.com,(257) 960-2408,,,,,,
R1273002,0340-2,Hybrid Pro Team Relay,pertinent rust,03:40,2025-03-17,Mabel Donnelly,jose.filipe.chavarria+mabel.donnelly@gmail.com.com,(831) 493-8559,Michael Dach,jose.filipe.chavarria+michael.dach@gmail.com.com,584.864.6965 x370,Werner Bogan,jose.filipe.chavarria+werner.bogan@gmail.com.com,649-573-8412 x979,Lon Lang,jose.filipe.chavarria+lon.lang@gmail.com.com,1-547-989-8106 x025
P1273003,0340-3,Hybrid Doubles Men,pertinent rust,03:40,2025-03-17,Murray Hoppe,jose.filipe.chavarria+murray.hoppe@gmail.com.com,1-740-772-5254 x39018,Doug Donnelly,jose.filipe.chavarria+doug.donnelly@gmail.com.com,(798) 966-6536 x6080,,,,,,
R1273004,0340-4,Hybrid Team Relay,pertinent rust,03:40,2025-03-17,Jayden Becker,jose.filipe.chavarria+jayden.becker@gmail.com.com,1-976-712-5972 x689,Norene Nader,jose.filipe.chavarria+norene.nader@gmail.com.com,241.883.8054 x0773,Jasmin Becker,jose.filipe.chavarria+jasmin.becker@gmail.com.com,(388) 591-3699 x7982,Lola Kuhic,jose.filipe.chavarria+lola.kuhic@gmail.com.com,570.477.1557 x303
P1273005,0340-5,Hybrid Doubles Mixed,pertinent rust,03:40,2025-03-17,Reed Macejkovic,jose.filipe.chavarria+reed.macejkovic@gmail.com.com,689-347-3054,Florine Kassulke,jose.filipe.chavarria+florine.kassulke@gmail.com.com,1-401-826-3040 x17028,,,,,,
P1273006,0340-6,Hybrid Doubles Mixed,pertinent rust,03:40,2025-03-17,Dee Moore,jose.filipe.chavarria+dee.moore@gmail.com.com,(590) 955-8299 x7305,Breanne Jast,jose.filipe.chavarria+breanne.jast@gmail.com.com,393.350.0237,,,,,,
P1273007,0340-7,Hybrid Doubles Women,pertinent rust,03:40,2025-03-17,Rebeka Streich,jose.filipe.chavarria+rebeka.streich@gmail.com.com,929.817.3835,Eliza Nikolaus,jose.filipe.chavarria+eliza.nikolaus@gmail.com.com,923.951.0679 x6984,,,,,,
R1274000,0400-0,Hybrid Team Relay,our word,04:00,2025-03-17,Chet Harris,jose.filipe.chavarria+chet.harris@gmail.com.com,528.755.0976 x56853,Mauricio Beier,jose.filipe.chavarria+mauricio.beier@gmail.com.com,675.815.7897 x029,Shakira Koepp,jose.filipe.chavarria+shakira.koepp@gmail.com.com,1-299-550-9581,Kasey Marquardt,jose.filipe.chavarria+kasey.marquardt@gmail.com.com,857-389-3391 x740
P1274001,0400-1,Hybrid Doubles Men,our word,04:00,2025-03-17,Carlie Green,jose.filipe.chavarria+carlie.green@gmail.com.com,744.599.1255 x10918,Casey Stehr,jose.filipe.chavarria+casey.stehr@gmail.com.com,354.326.4455 x09019,,,,,,
S1274002,0400-2,Hybrid Pro Men,our word,04:00,2025-03-17,Moises Kuhlman,jose.filipe.chavarria+moises.kuhlman@gmail.com.com,1-918-341-5374 x09407,,,,,,,,,
P1274003,0400-3,Hybrid Doubles Women,our word,04:00,2025-03-17,Dameon Brekke,jose.filipe.chavarria+dameon.brekke@gmail.com.com,1-738-670-3609 x8265,Bennett Breitenberg,jose.filipe.chavarria+bennett.breitenberg@gmail.com.com,429.327.9190 x976,,,,,,
P1274004,0400-4,Hybrid Doubles Mixed,our word,04:00,2025-03-17,Coralie Vandervort,jose.filipe.chavarria+coralie.vandervort@gmail.com.com,585.596.2673 x049,Garland Stehr,jose.filipe.chavarria+garland.stehr@gmail.com.com,1-274-300-6090 x27979,,,,,,
P1274005,0400-5,Hybrid Pro Doubles Women,our word,04:00,2025-03-17,Hellen Deckow,jose.filipe.chavarria+hellen.deckow@gmail.com.com,646.422.5902 x6329,Yolanda Wisozk,jose.filipe.chavarria+yolanda.wisozk@gmail.com.com,628-810-7395 x28487,,,,,,
R1274006,0400-6,Hybrid Team Relay,our word,04:00,2025-03-17,Bria Miller,jose.filipe.chavarria+bria.miller@gmail.com.com,(771) 352-6854 x044,Marcus Ziemann,jose.filipe.chavarria+marcus.ziemann@gmail.com.com,734-605-3299 x56408,Jailyn Bartell,jose.filipe.chavarria+jailyn.bartell@gmail.com.com,(530) 430-4714 x098,Zakary Blanda,jose.filipe.chavarria+zakary.blanda@gmail.com.com,1-802-980-9247 x1981
S1275000,0420-0,Hybrid Women,hot litter,04:20,2025-03-17,Junior McLaughlin,jose.filipe.chavarria+junior.mclaughlin@gmail.com.com,388.922.8970,,,,,,,,,
R1275001,0420-1,Hybrid Team Relay,hot litter,04:20,2025-03-17,Kristofer Zulauf,jose.filipe.chavarria+kristofer.zulauf@gmail.com.com,(724) 363-7350 x5125,Oliver Stanton,jose.filipe.chavarria+oliver.stanton@gmail.com.com,982-280-3222 x4413,Jerald Thiel,jose.filipe.chavarria+jerald.thiel@gmail.com.com,679-752-3279 x94806,Cordell Larson,jose.filipe.chavarria+cordell.larson@gmail.com.com,927.860.0960
R1275002,0420-2,Hybrid Team Relay,hot litter,04:20,2025-03-17,Orin Heller,jose.filipe.chavarria+orin.heller@gmail.com.com,263.496.8955 x72986,Naomi Miller,jose.filipe.chavarria+naomi.miller@gmail.com.com,1-271-410-8899 x9199,Lester McCullough,jose.filipe.chavarria+lester.mccullough@gmail.com.com,1-830-564-4249 x17186,Sierra Champlin,jose.filipe.chavarria+sierra.champlin@gmail.com.com,477.248.9218 x42321
P1275003,0420-3,Hybrid Pro Doubles Mixed,hot litter,04:20,2025-03-17,Claude Moore,jose.filipe.chavarria+claude.moore@gmail.com.com,266.832.3655 x860,Marlene Schumm,jose.filipe.chavarria+marlene.schumm@gmail.com.com,645-474-9817 x589,,,,,,
R1275004,0420-4,Hybrid Pro Team Relay,hot litter,04:20,2025-03-17,Enrico Kutch,jose.filipe.chavarria+enrico.kutch@gmail.com.com,718.690.8284 x208,Destiney Hills,jose.filipe.chavarria+destiney.hills@gmail.com.com,818-605-5454 x801,Watson McCullough,jose.filipe.chavarria+watson.mccullough@gmail.com.com,(379) 957-4461 x5956,Omer Weimann,jose.filipe.chavarria+omer.weimann@gmail.com.com,1-713-622-9803 x63430
S1275005,0420-5,Hybrid Men,hot litter,04:20,2025-03-17,Vivienne Murazik,jose.filipe.chavarria+vivienne.murazik@gmail.com.com,(827) 296-8537 x61027,,,,,,,,,
P1275006,0420-6,Hybrid Doubles Mixed,hot litter,04:20,2025-03-17,Johnathon Bauch,jose.filipe.chavarria+johnathon.bauch@gmail.com.com,(615) 789-5524 x6504,Randall Stamm,jose.filipe.chavarria+randall.stamm@gmail.com.com,1-969-697-9346 x379,,,,,,
S1276000,0440-0,Hybrid Pro Men,each valuable,04:40,2025-03-17,Jeffrey Olson,jose.filipe.chavarria+jeffrey.olson@gmail.com.com,834-917-9521 x784,,,,,,,,,
R1276001,0440-1,Hybrid Team Relay,each valuable,04:40,2025-03-17,Tevin Wyman,jose.filipe.chavarria+tevin.wyman@gmail.com.com,994-784-9001 x3704,Arden Tromp,jose.filipe.chavarria+arden.tromp@gmail.com.com,440.548.6320 x745,Camden Nienow,jose.filipe.chavarria+camden.nienow@gmail.com.com,1-308-455-5050 x05864,Ike Schoen,jose.filipe.chavarria+ike.schoen@gmail.com.com,682-450-3341 x9659
R1276002,0440-2,Hybrid Pro Team Relay,each valuable,04:40,2025-03-17,Vladimir Waelchi,jose.filipe.chavarria+vladimir.waelchi@gmail.com.com,884.901.3916 x8512,Douglas Bogisich,jose.filipe.chavarria+douglas.bogisich@gmail.com.com,1-883-695-0851 x882,Nella Williamson,jose.filipe.chavarria+nella.williamson@gmail.com.com,(858) 762-9660 x85777,Timothy Sipes,jose.filipe.chavarria+timothy.sipes@gmail.com.com,1-935-459-1867 x19306
P1276003,0440-3,Hybrid Doubles Mixed,each valuable,04:40,2025-03-17,Joanie Sauer,jose.filipe.chavarria+joanie.sauer@gmail.com.com,657.965.2883,Zoey Walsh,jose.filipe.chavarria+zoey.walsh@gmail.com.com,375.995.6119 x4513,,,,,,
R1276004,0440-4,Hybrid Team Relay,each valuable,04:40,2025-03-17,Ramona Shanahan,jose.filipe.chavarria+ramona.shanahan@gmail.com.com,1-315-803-4510 x40986,Fredy Ledner,jose.filipe.chavarria+fredy.ledner@gmail.com.com,960.470.1505,Demond Crooks,jose.filipe.chavarria+demond.crooks@gmail.com.com,(228) 398-4193 x10662,Andreanne McCullough,jose.filipe.chavarria+andreanne.mccullough@gmail.com.com,(767) 778-7230 x9955
S1276005,0440-5,Hybrid Men,each valuable,04:40,2025-03-17,Jazlyn Waters,jose.filipe.chavarria+jazlyn.waters@gmail.com.com,1-633-917-9995,,,,,,,,,
S1276006,0440-6,Hybrid Pro Women,each valuable,04:40,2025-03-17,Reese Mitchell,jose.filipe.chavarria+reese.mitchell@gmail.com.com,1-403-245-0747 x35407,,,,,,,,,
S1277000,0500-0,Hybrid Women,serene lashes,05:00,2025-03-17,Zane Hilpert,jose.filipe.chavarria+zane.hilpert@gmail.com.com,1-675-449-3302 x5869,,,,,,,,,
S1277001,0500-1,Hybrid Men,serene lashes,05:00,2025-03-17,Mac Cruickshank,jose.filipe.chavarria+mac.cruickshank@gmail.com.com,1-909-924-3095 x990,,,,,,,,,
R1277002,0500-2,Hybrid Team Relay,serene lashes,05:00,2025-03-17,Rhett Shields,jose.filipe.chavarria+rhett.shields@gmail.com.com,990.420.6289,Hyman Gleason,jose.filipe.chavarria+hyman.gleason@gmail.com.com,(454) 957-5267 x71242,Shana Kassulke,jose.filipe.chavarria+shana.kassulke@gmail.com.com,1-586-795-6553 x921,Asa Wisozk,jose.filipe.chavarria+asa.wisozk@gmail.com.com,548.445.8593 x1587
P1277003,0500-3,Hybrid Pro Doubles Women,serene lashes,05:00,2025-03-17,Chadrick Terry,jose.filipe.chavarria+chadrick.terry@gmail.com.com,(362) 562-8436 x09554,Breana Russel,jose.filipe.chavarria+breana.russel@gmail.com.com,705-854-1996 x7199,,,,,,
S1277004,0500-4,Hybrid Pro Men,serene lashes,05:00,2025-03-17,Gilda Lueilwitz,jose.filipe.chavarria+gilda.lueilwitz@gmail.com.com,1-883-291-6029 x52211,,,,,,,,,
S1277005,0500-5,Hybrid Women,serene lashes,05:00,2025-03-17,Hayden Schamberger,jose.filipe.chavarria+hayden.schamberger@gmail.com.com,(633) 748-4888 x78965,,,,,,,,,
S1278000,0520-0,Hybrid Pro Men,blushing marathon,05:20,2025-03-17,Luigi Marvin,jose.filipe.chavarria+luigi.marvin@gmail.com.com,1-644-678-0653,,,,,,,,,
S1278001,0520-1,Hybrid Women,blushing marathon,05:20,2025-03-17,Yesenia Abernathy,jose.filipe.chavarria+yesenia.abernathy@gmail.com.com,(203) 716-4864 x6193,,,,,,,,,
S1278002,0520-2,Hybrid Pro Men,blushing marathon,05:20,2025-03-17,Alessandro Smitham,jose.filipe.chavarria+alessandro.smitham@gmail.com.com,561.867.5137 x655,,,,,,,,,
P1278003,0520-3,Hybrid Pro Doubles Mixed,blushing marathon,05:20,2025-03-17,Mittie Schneider,jose.filipe.chavarria+mittie.schneider@gmail.com.com,1-518-691-7061 x4839,Maxime Willms,jose.filipe.chavarria+maxime.willms@gmail.com.com,1-828-257-1518 x68979,,,,,,
P1278004,0520-4,Hybrid Doubles Women,blushing marathon,05:20,2025-03-17,Terrance Gislason-Gleason,jose.filipe.chavarria+terrance.gislason-gleason@gmail.com.com,1-219-729-4820 x04983,Isaias Thompson,jose.filipe.chavarria+isaias.thompson@gmail.com.com,1-912-557-0583 x95556,,,,,,
P1278005,0520-5,Hybrid Doubles Women,blushing marathon,05:20,2025-03-17,Adrianna Schulist-Wilkinson,jose.filipe.chavarria+adrianna.schulist-wilkinson@gmail.com.com,(601) 756-1418 x179,Hassan Heaney,jose.filipe.chavarria+hassan.heaney@gmail.com.com,486-965-7886 x0430,,,,,,
S1278006,0520-6,Hybrid Women,blushing marathon,05:20,2025-03-17,Romaine Bashirian,jose.filipe.chavarria+romaine.bashirian@gmail.com.com,1-906-257-3575,,,,,,,,,
R1279000,0540-0,Hybrid Team Relay,rural marketplace,05:40,2025-03-17,Wilber Rodriguez,jose.filipe.chavarria+wilber.rodriguez@gmail.com.com,1-313-662-5246 x244,Nathaniel Waelchi,jose.filipe.chavarria+nathaniel.waelchi@gmail.com.com,335-919-5816 x5923,Luella Glover,jose.filipe.chavarria+luella.glover@gmail.com.com,1-613-617-6757 x71850,Deondre Hills,jose.filipe.chavarria+deondre.hills@gmail.com.com,(240) 224-1258 x280
S1279001,0540-1,Hybrid Men,rural marketplace,05:40,2025-03-17,Devon Kuhlman,jose.filipe.chavarria+devon.kuhlman@gmail.com.com,724.475.6328,,,,,,,,,
R1279002,0540-2,Hybrid Team Relay,rural marketplace,05:40,2025-03-17,Electa Effertz,jose.filipe.chavarria+electa.effertz@gmail.com.com,664-752-0909,Garry Jacobson,jose.filipe.chavarria+garry.jacobson@gmail.com.com,(294) 921-5101,Katherine Larson,jose.filipe.chavarria+katherine.larson@gmail.com.com,(206) 902-5480 x1715,Myrna Pfannerstill,jose.filipe.chavarria+myrna.pfannerstill@gmail.com.com,664-820-4284 x792
P1279003,0540-3,Hybrid Doubles Mixed,rural marketplace,05:40,2025-03-17,Roslyn Weimann,jose.filipe.chavarria+roslyn.weimann@gmail.com.com,1-220-880-3859,Owen Yost,jose.filipe.chavarria+owen.yost@gmail.com.com,855-652-4727 x3935,,,,,,
S1279004,0540-4,Hybrid Women,rural marketplace,05:40,2025-03-17,Hyman Olson,jose.filipe.chavarria+hyman.olson@gmail.com.com,1-287-883-8907,,,,,,,,,
S1279005,0540-5,Hybrid Pro Women,rural marketplace,05:40,2025-03-17,Shania Stehr,jose.filipe.chavarria+shania.stehr@gmail.com.com,1-771-329-1766 x67871,,,,,,,,,
S1279006,0540-6,Hybrid Pro Women,rural marketplace,05:40,2025-03-17,Veronica Hoeger,jose.filipe.chavarria+veronica.hoeger@gmail.com.com,1-956-526-6474 x026,,,,,,,,,
P1280000,0600-0,Hybrid Pro Doubles Mixed,baggy season,06:00,2025-03-17,Jess Schmidt,jose.filipe.chavarria+jess.schmidt@gmail.com.com,1-884-670-1809,Genoveva Welch,jose.filipe.chavarria+genoveva.welch@gmail.com.com,871.990.9357 x1733,,,,,,
R1280001,0600-1,Hybrid Team Relay,baggy season,06:00,2025-03-17,Jonatan Gutmann,jose.filipe.chavarria+jonatan.gutmann@gmail.com.com,(413) 520-4573 x88236,Gunner Kuphal,jose.filipe.chavarria+gunner.kuphal@gmail.com.com,795-471-9141 x0400,Luisa Maggio,jose.filipe.chavarria+luisa.maggio@gmail.com.com,649-792-5844,Dorthy Lesch,jose.filipe.chavarria+dorthy.lesch@gmail.com.com,428-787-8221 x90428
S1280002,0600-2,Hybrid Men,baggy season,06:00,2025-03-17,Kasey Larson,jose.filipe.chavarria+kasey.larson@gmail.com.com,(552) 777-2423,,,,,,,,,
R1280003,0600-3,Hybrid Pro Team Relay,baggy season,06:00,2025-03-17,Alivia Lakin,jose.filipe.chavarria+alivia.lakin@gmail.com.com,1-695-558-7886 x063,Edward Shanahan,jose.filipe.chavarria+edward.shanahan@gmail.com.com,252-761-2505 x7877,Sylvester Doyle,jose.filipe.chavarria+sylvester.doyle@gmail.com.com,1-682-264-6789,Sandy Walker,jose.filipe.chavarria+sandy.walker@gmail.com.com,378.264.3891 x22032
S1280004,0600-4,Hybrid Women,baggy season,06:00,2025-03-17,Dana Brekke,jose.filipe.chavarria+dana.brekke@gmail.com.com,(393) 732-9172,,,,,,,,,
S1280005,0600-5,Hybrid Pro Men,baggy season,06:00,2025-03-17,Freddie Hoeger,jose.filipe.chavarria+freddie.hoeger@gmail.com.com,1-334-580-6014 x748,,,,,,,,,
P1280006,0600-6,Hybrid Doubles Men,baggy season,06:00,2025-03-17,Alysa Effertz,jose.filipe.chavarria+alysa.effertz@gmail.com.com,1-348-983-9332,Theresa Kemmer,jose.filipe.chavarria+theresa.kemmer@gmail.com.com,317.371.0290,,,,,,
S1281000,0620-0,Hybrid Men,lawful fraudster,06:20,2025-03-17,Juwan Tillman,jose.filipe.chavarria+juwan.tillman@gmail.com.com,1-206-482-2568 x4687,,,,,,,,,
S1281001,0620-1,Hybrid Women,lawful fraudster,06:20,2025-03-17,Oma Gibson,jose.filipe.chavarria+oma.gibson@gmail.com.com,1-995-459-6620 x5933,,,,,,,,,
R1281002,0620-2,Hybrid Team Relay,lawful fraudster,06:20,2025-03-17,Kaden Heaney,jose.filipe.chavarria+kaden.heaney@gmail.com.com,1-274-582-9280 x4587,Brody Hettinger,jose.filipe.chavarria+brody.hettinger@gmail.com.com,1-258-498-1173 x6864,Jaiden Moen,jose.filipe.chavarria+jaiden.moen@gmail.com.com,(804) 958-8465 x9498,Amos Osinski,jose.filipe.chavarria+amos.osinski@gmail.com.com,304-793-6957 x008
R1281003,0620-3,Hybrid Team Relay,lawful fraudster,06:20,2025-03-17,Mellie Daniel,jose.filipe.chavarria+mellie.daniel@gmail.com.com,705.712.2198,Donald Dach,jose.filipe.chavarria+donald.dach@gmail.com.com,1-636-868-4782,Delia Spencer,jose.filipe.chavarria+delia.spencer@gmail.com.com,627.302.1189,Josh Grady,jose.filipe.chavarria+josh.grady@gmail.com.com,(688) 208-8665 x14950
P1281004,0620-4,Hybrid Pro Doubles Men,lawful fraudster,06:20,2025-03-17,Norris Torphy,jose.filipe.chavarria+norris.torphy@gmail.com.com,764-453-5625 x2161,Marjory Gerhold,jose.filipe.chavarria+marjory.gerhold@gmail.com.com,599-950-6472 x09448,,,,,,
R1281005,0620-5,Hybrid Pro Team Relay,lawful fraudster,06:20,2025-03-17,Etha Schultz,jose.filipe.chavarria+etha.schultz@gmail.com.com,(973) 882-1241 x352,Fay Schmitt,jose.filipe.chavarria+fay.schmitt@gmail.com.com,(411) 557-6415 x9495,Maggie Metz,jose.filipe.chavarria+maggie.metz@gmail.com.com,1-669-708-4317 x670,Rolando Balistreri,jose.filipe.chavarria+rolando.balistreri@gmail.com.com,300-930-2236 x39094
S1282000,0640-0,Hybrid Pro Women,skeletal elevator,06:40,2025-03-17,Minerva McKenzie-Goldner,jose.filipe.chavarria+minerva.mckenzie-goldner@gmail.com.com,252-636-6116 x00584,,,,,,,,,
P1282001,0640-1,Hybrid Pro Doubles Women,skeletal elevator,06:40,2025-03-17,Rafaela Powlowski,jose.filipe.chavarria+rafaela.powlowski@gmail.com.com,727.392.2484,Lindsay Lesch,jose.filipe.chavarria+lindsay.lesch@gmail.com.com,1-985-573-5592,,,,,,
R1282002,0640-2,Hybrid Pro Team Relay,skeletal elevator,06:40,2025-03-17,Tod Grant,jose.filipe.chavarria+tod.grant@gmail.com.com,(275) 755-4418 x69882,Berneice Roberts,jose.filipe.chavarria+berneice.roberts@gmail.com.com,1-341-739-8523 x80113,Marie Luettgen,jose.filipe.chavarria+marie.luettgen@gmail.com.com,207.975.2900 x205,Andreane Hansen,jose.filipe.chavarria+andreane.hansen@gmail.com.com,570.508.2811
S1282003,0640-3,Hybrid Men,skeletal elevator,06:40,2025-03-17,Ozella McCullough,jose.filipe.chavarria+ozella.mccullough@gmail.com.com,1-374-579-1204 x923,,,,,,,,,
R1282004,0640-4,Hybrid Pro Team Relay,skeletal elevator,06:40,2025-03-17,Kenneth Conroy,jose.filipe.chavarria+kenneth.conroy@gmail.com.com,(325) 324-7904,Wilhelmine Schumm,jose.filipe.chavarria+wilhelmine.schumm@gmail.com.com,(371) 309-8386 x57246,Joan Gleichner,jose.filipe.chavarria+joan.gleichner@gmail.com.com,(531) 477-3222,Marty Crooks,jose.filipe.chavarria+marty.crooks@gmail.com.com,473-519-9291 x789
S1282005,0640-5,Hybrid Pro Men,skeletal elevator,06:40,2025-03-17,Jennings Thompson,jose.filipe.chavarria+jennings.thompson@gmail.com.com,1-421-680-1629,,,,,,,,,
P1283000,0700-0,Hybrid Doubles Mixed,gripping window,07:00,2025-03-17,Letha Stracke,jose.filipe.chavarria+letha.stracke@gmail.com.com,562.490.8688,Lue Heathcote,jose.filipe.chavarria+lue.heathcote@gmail.com.com,221-562-2780 x2947,,,,,,
P1283001,0700-1,Hybrid Doubles Men,gripping window,07:00,2025-03-17,Darwin Mertz,jose.filipe.chavarria+darwin.mertz@gmail.com.com,1-305-341-3997 x831,Arielle Boyle,jose.filipe.chavarria+arielle.boyle@gmail.com.com,983-419-4554,,,,,,
S1283002,0700-2,Hybrid Men,gripping window,07:00,2025-03-17,Makenzie Stanton,jose.filipe.chavarria+makenzie.stanton@gmail.com.com,(702) 747-8944,,,,,,,,,
R1283003,0700-3,Hybrid Team Relay,gripping window,07:00,2025-03-17,Astrid Leffler,jose.filipe.chavarria+astrid.leffler@gmail.com.com,679-212-7852 x60731,Louvenia Larkin,jose.filipe.chavarria+louvenia.larkin@gmail.com.com,553-869-5012 x14359,Clementina Leffler,jose.filipe.chavarria+clementina.leffler@gmail.com.com,661.788.1116 x4544,Sierra Stamm,jose.filipe.chavarria+sierra.stamm@gmail.com.com,(584) 525-2685 x42136
P1283004,0700-4,Hybrid Pro Doubles Women,gripping window,07:00,2025-03-17,Bridie Goyette,jose.filipe.chavarria+bridie.goyette@gmail.com.com,1-514-668-6322 x51150,Aron Ernser,jose.filipe.chavarria+aron.ernser@gmail.com.com,720-394-8084 x60509,,,,,,
P1283005,0700-5,Hybrid Pro Doubles Mixed,gripping window,07:00,2025-03-17,Lewis Hauck,jose.filipe.chavarria+lewis.hauck@gmail.com.com,(675) 993-9922,Thaddeus Koch,jose.filipe.chavarria+thaddeus.koch@gmail.com.com,725.200.1164,,,,,,
S1283006,0700-6,Hybrid Women,gripping window,07:00,2025-03-17,Stefanie Paucek,jose.filipe.chavarria+stefanie.paucek@gmail.com.com,(711) 540-7722 x8157,,,,,,,,,
S1284000,0720-0,Hybrid Men,serpentine redesign,07:20,2025-03-17,Robb Schmidt,jose.filipe.chavarria+robb.schmidt@gmail.com.com,945.698.4940 x92349,,,,,,,,,
R1284001,0720-1,Hybrid Team Relay,serpentine redesign,07:20,2025-03-17,Jailyn Schuster,jose.filipe.chavarria+jailyn.schuster@gmail.com.com,(591) 210-9708,Daphnee McDermott-Nienow,jose.filipe.chavarria+daphnee.mcdermott-nienow@gmail.com.com,(705) 481-8629,Freda Fritsch,jose.filipe.chavarria+freda.fritsch@gmail.com.com,584.893.3976 x363,Lauren O'Connell,jose.filipe.chavarria+lauren.o'connell@gmail.com.com,(899) 809-9350 x969
R1284002,0720-2,Hybrid Team Relay,serpentine redesign,07:20,2025-03-17,Johan McGlynn,jose.filipe.chavarria+johan.mcglynn@gmail.com.com,1-279-935-2419 x908,Ally Berge,jose.filipe.chavarria+ally.berge@gmail.com.com,656.954.4079,Trisha Howell,jose.filipe.chavarria+trisha.howell@gmail.com.com,1-774-369-6156 x328,Einar Mraz,jose.filipe.chavarria+einar.mraz@gmail.com.com,1-299-911-8967 x407
R1284003,0720-3,Hybrid Pro Team Relay,serpentine redesign,07:20,2025-03-17,Caitlyn Hodkiewicz,jose.filipe.chavarria+caitlyn.hodkiewicz@gmail.com.com,525-782-7501 x1108,Chasity Feest,jose.filipe.chavarria+chasity.feest@gmail.com.com,1-725-522-0370 x484,Aracely Kessler-Armstrong,jose.filipe.chavarria+aracely.kessler-armstrong@gmail.com.com,656.201.5986 x2921,Kayden Fahey,jose.filipe.chavarria+kayden.fahey@gmail.com.com,1-897-287-8784 x9515
P1284004,0720-4,Hybrid Pro Doubles Mixed,serpentine redesign,07:20,2025-03-17,Tomasa Gerhold,jose.filipe.chavarria+tomasa.gerhold@gmail.com.com,(353) 466-6156 x4887,Imani Swift,jose.filipe.chavarria+imani.swift@gmail.com.com,(848) 255-7457,,,,,,
R1284005,0720-5,Hybrid Team Relay,serpentine redesign,07:20,2025-03-17,Johnpaul Baumbach,jose.filipe.chavarria+johnpaul.baumbach@gmail.com.com,1-825-781-1066,Jazmyn Abbott,jose.filipe.chavarria+jazmyn.abbott@gmail.com.com,(404) 371-3497 x17582,Daren Mosciski,jose.filipe.chavarria+daren.mosciski@gmail.com.com,367-422-1519 x80813,Matilde Gutmann,jose.filipe.chavarria+matilde.gutmann@gmail.com.com,718-653-7121 x1247
S1284006,0720-6,Hybrid Men,serpentine redesign,07:20,2025-03-17,Heidi Kirlin,jose.filipe.chavarria+heidi.kirlin@gmail.com.com,512.514.4531,,,,,,,,,
S1285000,0740-0,Hybrid Women,dearest bakeware,07:40,2025-03-17,Renee Green,jose.filipe.chavarria+renee.green@gmail.com.com,(866) 838-7157,,,,,,,,,
R1285001,0740-1,Hybrid Team Relay,dearest bakeware,07:40,2025-03-17,Fred Casper,jose.filipe.chavarria+fred.casper@gmail.com.com,1-673-204-6554 x3997,Lukas Graham,jose.filipe.chavarria+lukas.graham@gmail.com.com,293-359-1771 x51420,Aaron Rogahn,jose.filipe.chavarria+aaron.rogahn@gmail.com.com,(361) 236-6492,Carlie Sipes-Kuvalis,jose.filipe.chavarria+carlie.sipes-kuvalis@gmail.com.com,(639) 934-2929 x893
P1285002,0740-2,Hybrid Doubles Mixed,dearest bakeware,07:40,2025-03-17,Daphney Mohr,jose.filipe.chavarria+daphney.mohr@gmail.com.com,1-847-611-5008 x04191,Johanna Mann,jose.filipe.chavarria+johanna.mann@gmail.com.com,466.358.4250 x406,,,,,,
P1285003,0740-3,Hybrid Doubles Men,dearest bakeware,07:40,2025-03-17,Clemens Green,jose.filipe.chavarria+clemens.green@gmail.com.com,989.890.7775,Teresa Larson,jose.filipe.chavarria+teresa.larson@gmail.com.com,(570) 938-0239 x5049,,,,,,
S1285004,0740-4,Hybrid Pro Men,dearest bakeware,07:40,2025-03-17,Hubert Sporer,jose.filipe.chavarria+hubert.sporer@gmail.com.com,(353) 834-9747,,,,,,,,,
R1285005,0740-5,Hybrid Team Relay,dearest bakeware,07:40,2025-03-17,Antonette Thiel,jose.filipe.chavarria+antonette.thiel@gmail.com.com,1-273-697-5076 x47311,Aletha D'Amore,jose.filipe.chavarria+aletha.d'amore@gmail.com.com,1-462-744-1546,Hassie Reichert,jose.filipe.chavarria+hassie.reichert@gmail.com.com,647.724.5243 x957,Rylan Hahn,jose.filipe.chavarria+rylan.hahn@gmail.com.com,568.508.3704
R1285006,0740-6,Hybrid Pro Team Relay,dearest bakeware,07:40,2025-03-17,Mafalda Howell,jose.filipe.chavarria+mafalda.howell@gmail.com.com,834.721.0870 x71660,Reyna Predovic,jose.filipe.chavarria+reyna.predovic@gmail.com.com,474.418.9489 x6718,Korey Wisozk,jose.filipe.chavarria+korey.wisozk@gmail.com.com,472.623.3449 x277,Tierra Jakubowski-Boyle,jose.filipe.chavarria+tierra.jakubowski-boyle@gmail.com.com,1-574-671-3504 x97999
R1285007,0740-7,Hybrid Pro Team Relay,dearest bakeware,07:40,2025-03-17,Edna Goldner,jose.filipe.chavarria+edna.goldner@gmail.com.com,(812) 575-9169 x76599,Anabel Jerde,jose.filipe.chavarria+anabel.jerde@gmail.com.com,1-840-916-9968 x48045,Audreanne Mitchell,jose.filipe.chavarria+audreanne.mitchell@gmail.com.com,1-403-528-3832,Kariane Turner,jose.filipe.chavarria+kariane.turner@gmail.com.com,(643) 707-2728
P1286000,0800-0,Hybrid Doubles Mixed,hateful pressure,08:00,2025-03-17,Itzel Reilly,jose.filipe.chavarria+itzel.reilly@gmail.com.com,1-601-372-7725 x40471,Darby Prosacco,jose.filipe.chavarria+darby.prosacco@gmail.com.com,657.465.6098 x68596,,,,,,
